Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-08-23,NorfolkIsland,12.0,18.1,1.4,3.6,7.2,SE,24.0,SSE,SE,11.0,13.0,78.0,65.0,1025.2,1023.5,7.0,2.0,16.1,17.1,Yes,No
2010-08-29,Williamtown,5.4,18.1,0.0,4.8,7.2,WNW,26.0,WNW,SSE,15.0,17.0,70.0,56.0,1029.1,1026.0,6.0,2.0,11.0,17.2,No,No
2011-05-27,Adelaide,11.2,15.5,1.4,0.8,2.3,SSW,22.0,,WSW,0.0,13.0,87.0,70.0,1025.4,1023.7,,,12.4,14.7,Yes,No
2016-11-26,Nhil,7.2,23.3,0.0,,,SSW,46.0,SSW,SW,22.0,24.0,64.0,35.0,1023.1,1020.5,,,12.6,21.4,No,No
2015-12-03,MountGinini,1.8,17.0,0.0,,,ENE,24.0,E,ENE,6.0,9.0,61.0,44.0,,,,,9.5,15.6,No,No
2011-07-06,Albury,7.0,10.8,1.2,,,NW,61.0,NW,NNW,17.0,19.0,94.0,87.0,1010.8,1007.7,8.0,8.0,7.9,10.0,Yes,Yes
2011-07-05,Adelaide,9.9,15.3,5.4,1.2,4.2,W,52.0,W,WNW,17.0,22.0,65.0,62.0,1018.0,1016.8,,,12.5,14.8,Yes,No
2014-03-28,Albury,17.6,25.8,0.4,,,W,20.0,SE,SE,6.0,7.0,92.0,56.0,1016.1,1013.1,8.0,1.0,19.2,25.2,No,No
2009-04-16,BadgerysCreek,8.9,23.9,0.0,,,SSW,26.0,SW,N,6.0,9.0,61.0,37.0,1015.4,1011.6,,,16.0,23.6,No,No
2012-02-22,Sale,13.2,23.2,10.4,3.2,11.7,,,WNW,,6.0,,84.0,56.0,1017.1,1015.5,4.0,3.0,16.2,22.2,Yes,No
2010-08-07,MountGambier,2.8,13.2,0.0,0.8,6.1,N,43.0,NNE,N,15.0,31.0,88.0,61.0,1023.1,1018.8,7.0,7.0,7.2,12.2,No,No
2014-03-10,Williamtown,15.6,28.7,1.0,30.2,,E,39.0,,ESE,0.0,30.0,72.0,56.0,1023.1,1021.1,1.0,2.0,22.9,27.0,No,No
2015-10-13,Sale,8.2,17.1,2.0,,,ESE,48.0,NW,ESE,11.0,31.0,89.0,86.0,1026.1,1024.9,8.0,8.0,10.7,15.8,Yes,No
2009-08-14,Launceston,3.8,17.7,1.0,,,WSW,28.0,,W,0.0,11.0,98.0,50.0,1015.0,1012.9,,,5.0,16.0,No,No
2014-02-06,Williamtown,16.8,24.0,,,,SE,35.0,SSW,SSE,9.0,24.0,70.0,56.0,1020.0,1017.5,8.0,8.0,20.0,22.1,,
2013-08-30,Walpole,11.9,17.3,2.8,,,WNW,76.0,NW,NW,35.0,35.0,84.0,79.0,1000.3,997.2,,,14.1,16.1,Yes,Yes
2012-03-09,Portland,8.7,21.1,0.0,4.0,7.9,,,WNW,W,15.0,30.0,77.0,66.0,1013.4,1013.5,5.0,5.0,15.5,20.5,No,
2017-05-18,Tuggeranong,4.5,18.7,0.0,,,E,22.0,,ENE,0.0,13.0,80.0,49.0,1027.9,1024.6,,,10.3,18.3,No,No
2009-07-12,Dartmoor,7.1,13.9,22.8,0.4,3.7,NW,61.0,NNW,NW,26.0,15.0,96.0,93.0,1001.6,1001.0,,,9.4,11.5,Yes,Yes
2013-05-26,Richmond,1.9,20.1,0.2,,,NE,13.0,,,0.0,0.0,98.0,34.0,1026.7,1023.3,,,8.0,19.0,No,No
2011-09-24,Melbourne,8.5,15.3,0.0,4.0,7.8,SSE,50.0,SE,S,28.0,33.0,51.0,39.0,1023.6,1021.6,,,11.4,14.3,No,No
2012-04-29,BadgerysCreek,9.3,18.3,0.0,,,S,37.0,SSW,SE,19.0,15.0,65.0,62.0,1021.6,1022.4,,,16.2,16.6,No,No
2010-05-09,PearceRAAF,5.1,23.3,0.0,,9.3,SSW,43.0,SSW,SSW,2.0,28.0,96.0,56.0,1017.0,1014.9,,1.0,11.9,20.9,No,No
2009-11-21,Brisbane,22.5,30.7,0.0,9.2,12.4,NNE,35.0,NNW,NNE,11.0,17.0,56.0,57.0,1014.3,1011.1,1.0,1.0,27.7,28.7,No,No
2016-12-21,Nuriootpa,5.8,26.5,0.0,10.0,13.3,SE,43.0,SE,SE,9.0,9.0,59.0,30.0,1018.9,1016.7,5.0,,16.7,25.1,No,No
2017-06-15,Penrith,7.1,18.7,0.2,,,NNE,11.0,,NW,0.0,4.0,98.0,69.0,,,,,9.5,18.4,No,No
2013-06-01,Adelaide,14.6,16.0,38.8,0.4,0.0,SSE,43.0,NNW,S,20.0,13.0,96.0,86.0,1011.0,1010.6,,,14.9,15.1,Yes,Yes
2014-03-05,Albury,19.7,31.5,0.2,,,N,28.0,NE,ENE,13.0,7.0,76.0,44.0,1017.2,1013.9,1.0,7.0,22.1,29.6,No,No
2010-09-29,SydneyAirport,13.0,17.1,0.0,7.2,9.3,SSE,59.0,SW,SSE,22.0,33.0,39.0,41.0,1017.1,1017.9,6.0,4.0,16.2,16.0,No,No
2016-03-21,Mildura,10.1,27.5,0.0,7.6,11.0,SE,33.0,SSE,SE,13.0,19.0,62.0,24.0,1019.6,1016.4,0.0,0.0,13.9,26.4,No,No
2009-10-10,WaggaWagga,1.9,20.1,0.0,5.8,11.8,ENE,39.0,E,E,13.0,15.0,47.0,39.0,1029.3,1025.0,1.0,5.0,11.4,18.0,No,No
2010-09-19,Perth,8.6,23.1,0.0,4.2,11.0,E,33.0,E,E,9.0,15.0,54.0,25.0,1032.8,1027.8,0.0,0.0,14.3,22.4,No,No
2011-06-27,NorfolkIsland,15.3,18.9,0.2,3.4,6.2,S,37.0,S,SSW,15.0,13.0,64.0,64.0,1023.8,1021.9,6.0,3.0,16.8,17.4,No,No
2015-02-08,SydneyAirport,19.6,33.1,0.0,5.6,12.2,E,28.0,NW,ENE,15.0,19.0,63.0,43.0,1018.8,1016.6,0.0,1.0,24.2,31.5,No,No
2011-09-11,Penrith,5.7,20.0,0.2,,,SW,33.0,S,SW,2.0,19.0,50.0,38.0,,,,,15.4,17.2,No,No
2010-02-07,Canberra,16.5,26.0,0.0,6.4,,,,,,,,68.0,61.0,,,,,19.7,24.6,No,No
2009-02-23,Townsville,23.1,28.5,56.6,,0.1,ESE,37.0,ESE,ESE,9.0,22.0,94.0,81.0,1010.7,1009.4,7.0,8.0,24.7,26.8,Yes,No
2011-05-02,NorahHead,13.6,19.5,0.0,,,W,22.0,W,SW,9.0,9.0,83.0,77.0,1016.2,1014.5,,,15.9,18.9,No,No
2011-12-06,Launceston,10.8,20.3,0.0,,,NNW,33.0,SE,NNW,4.0,19.0,54.0,58.0,1022.9,1019.9,,,15.6,17.9,No,No
2008-12-09,Canberra,9.3,28.9,0.0,8.0,8.1,NNW,54.0,NNW,WNW,11.0,28.0,61.0,9.0,1010.1,1005.1,6.0,7.0,18.1,27.7,No,No
2014-10-17,Bendigo,1.7,20.8,1.6,,,SSE,30.0,SSE,SSW,17.0,9.0,72.0,34.0,1026.7,1024.6,,,10.5,19.6,Yes,No
2009-05-27,NorfolkIsland,15.0,20.2,0.2,4.0,9.5,S,39.0,S,S,24.0,22.0,69.0,72.0,1016.1,1015.3,4.0,3.0,17.9,18.4,No,No
2010-01-09,Canberra,14.5,,0.0,7.6,,,,,,,,46.0,23.0,,,,,24.2,34.2,No,No
2010-01-27,MelbourneAirport,15.2,22.0,0.0,7.2,7.5,SSE,48.0,SSE,S,22.0,26.0,61.0,45.0,1016.5,1015.2,7.0,1.0,16.1,20.0,No,No
2009-05-11,PearceRAAF,9.6,26.8,0.0,,9.5,E,57.0,SSW,SW,2.0,11.0,52.0,20.0,1021.4,1019.2,3.0,1.0,17.0,26.4,No,No
2016-11-28,Nuriootpa,8.9,30.5,0.0,8.0,13.2,NE,50.0,ENE,WNW,15.0,20.0,36.0,13.0,1014.3,1012.3,7.0,,20.7,28.2,No,No
2011-07-17,CoffsHarbour,9.7,18.2,4.6,1.2,8.2,SW,28.0,SW,SSE,17.0,11.0,79.0,68.0,1024.1,1020.9,4.0,4.0,14.6,17.5,Yes,No
2013-03-08,Nhil,23.1,37.3,0.0,,,NE,33.0,ENE,NNE,19.0,11.0,42.0,18.0,1017.1,1014.3,,,25.7,35.4,No,No
2014-04-25,SydneyAirport,19.1,21.9,0.0,4.6,3.2,SE,44.0,E,NNE,19.0,22.0,79.0,64.0,1023.1,1019.2,8.0,1.0,19.2,20.6,No,Yes
2016-10-06,AliceSprings,10.9,30.7,0.0,8.0,,NE,30.0,NE,ENE,17.0,19.0,30.0,9.0,1020.7,1015.3,,,22.7,30.1,No,No
2012-11-17,MountGambier,9.1,17.9,0.0,4.0,4.3,WSW,37.0,SSW,SW,9.0,19.0,63.0,45.0,1019.2,1016.5,8.0,7.0,13.5,16.4,No,No
2009-09-18,Perth,12.3,17.6,6.6,4.6,8.1,WSW,63.0,W,WSW,15.0,24.0,59.0,35.0,1017.1,1018.5,7.0,4.0,14.6,16.7,Yes,Yes
2009-11-30,Hobart,9.3,13.7,7.6,2.2,0.5,,,S,SE,19.0,24.0,66.0,63.0,1020.9,1021.7,8.0,8.0,10.8,12.6,Yes,No
2009-09-16,Penrith,12.3,23.9,0.0,,,SE,19.0,NW,ESE,2.0,9.0,64.0,58.0,,,,,18.6,22.7,No,No
2013-06-19,Brisbane,8.6,20.1,0.0,3.0,9.1,SW,24.0,WSW,SSW,11.0,4.0,53.0,35.0,1018.0,1016.2,1.0,4.0,13.9,19.0,No,No
2009-10-17,NorahHead,11.1,19.8,0.0,,,SE,37.0,SW,SE,11.0,30.0,53.0,60.0,1020.8,1020.2,,,16.9,19.4,No,Yes
2012-11-07,Cobar,18.5,28.7,10.6,6.8,,W,57.0,ENE,SW,22.0,28.0,90.0,90.0,1010.8,1008.6,8.0,8.0,19.3,20.7,Yes,Yes
2013-01-30,MountGinini,6.9,19.5,0.4,,,NNW,33.0,N,NW,13.0,9.0,85.0,47.0,,,,,10.7,18.0,No,No
2013-08-23,Richmond,8.8,19.0,0.0,2.2,,WNW,57.0,WNW,WNW,22.0,30.0,44.0,42.0,1010.9,1009.6,,,16.4,17.3,No,No
2010-09-10,PearceRAAF,3.5,18.0,0.0,,10.8,SW,26.0,,S,0.0,17.0,70.0,53.0,1021.5,1018.1,6.0,3.0,12.3,17.7,No,
2010-09-03,NorahHead,14.7,17.7,2.2,,,NE,56.0,ESE,ESE,24.0,26.0,71.0,67.0,1025.5,1023.1,,,16.4,17.2,Yes,Yes
2012-10-10,Hobart,5.7,13.6,0.0,3.0,9.4,SE,31.0,NNW,SE,13.0,19.0,71.0,47.0,1008.2,1005.7,,,7.5,12.6,No,Yes
2013-05-15,PearceRAAF,10.6,22.9,0.0,,9.5,NE,31.0,NNE,N,11.0,19.0,55.0,32.0,1017.9,1014.1,0.0,1.0,16.4,22.3,No,No
2010-03-27,PerthAirport,19.0,25.1,0.0,3.6,2.5,SW,48.0,SSW,SW,17.0,33.0,65.0,66.0,1011.4,1012.3,8.0,7.0,22.6,22.7,No,No
2013-11-16,Perth,19.6,37.1,0.0,13.0,13.0,WNW,31.0,ENE,W,13.0,17.0,28.0,25.0,1011.0,1009.0,4.0,2.0,30.0,32.1,No,No
2015-06-27,Townsville,13.9,27.0,0.0,7.2,7.7,E,41.0,SSE,ENE,11.0,17.0,47.0,53.0,1023.7,1020.3,1.0,7.0,21.5,24.9,No,No
2016-10-26,Bendigo,12.9,24.1,0.0,,,W,43.0,NNE,WSW,4.0,20.0,54.0,49.0,1009.6,1010.4,5.0,8.0,16.3,21.8,No,No
2011-11-23,Newcastle,15.4,17.8,4.2,,,,,SE,,6.0,,98.0,,,,8.0,,16.5,,Yes,Yes
2012-06-23,MelbourneAirport,3.2,13.4,5.0,1.4,5.6,WNW,50.0,N,NNW,22.0,19.0,77.0,65.0,1022.2,1022.2,1.0,7.0,6.8,11.3,Yes,No
2010-12-26,Portland,12.6,16.1,0.2,5.4,2.4,SSW,39.0,S,SSW,20.0,20.0,87.0,53.0,1011.4,1010.7,8.0,6.0,13.5,14.7,No,No
2012-09-06,Watsonia,12.4,18.3,1.2,5.6,8.1,NW,67.0,N,NNW,20.0,26.0,65.0,50.0,1003.4,1002.5,7.0,6.0,14.3,17.3,Yes,Yes
2015-11-03,NorahHead,19.0,19.6,6.2,,,SSW,43.0,SSW,S,28.0,30.0,100.0,100.0,1016.0,1015.4,,,19.1,19.0,Yes,Yes
2013-06-24,Witchcliffe,11.3,19.2,28.6,,,NW,67.0,NNW,NW,22.0,26.0,89.0,67.0,1009.5,1007.4,,,15.9,18.2,Yes,Yes
2014-09-08,Cobar,8.5,23.9,0.0,5.0,,N,43.0,ENE,NNE,22.0,22.0,48.0,35.0,1023.9,1018.9,1.0,5.0,15.7,21.4,No,No
2012-01-07,Cairns,21.4,30.8,0.0,6.2,11.4,NNE,31.0,SW,NNE,7.0,13.0,65.0,68.0,1012.2,1009.7,1.0,1.0,28.1,29.6,No,No
2011-08-09,Bendigo,-0.8,12.1,0.2,,,WNW,28.0,,NW,0.0,13.0,97.0,71.0,1010.5,1007.3,6.0,8.0,5.9,11.3,No,Yes
2014-06-03,Ballarat,7.6,12.6,0.2,,,WSW,24.0,WSW,SW,13.0,7.0,100.0,94.0,1019.5,1019.2,8.0,6.0,9.2,11.9,No,No
2013-10-01,SalmonGums,0.3,23.0,0.2,,,NW,43.0,NW,W,17.0,19.0,46.0,23.0,,,,,14.5,22.2,No,No
2011-01-06,Perth,18.6,25.8,13.6,5.4,11.8,WSW,33.0,SW,WSW,15.0,15.0,60.0,42.0,1004.5,1003.7,7.0,1.0,22.0,24.5,Yes,No
2013-10-11,Nhil,4.9,19.6,0.4,,,W,44.0,NW,W,9.0,20.0,87.0,44.0,1018.3,1016.5,,,9.9,18.5,No,No
2014-02-11,PerthAirport,17.5,33.2,0.0,10.4,12.5,E,59.0,SE,ESE,31.0,30.0,48.0,30.0,1009.5,1005.1,2.0,1.0,22.8,32.2,No,No
2016-05-13,Penrith,9.1,25.6,0.0,,,NNW,15.0,,N,0.0,7.0,72.0,37.0,,,,,15.6,24.8,No,No
2014-08-10,Bendigo,6.3,12.3,0.0,,,SSW,52.0,SW,SW,20.0,26.0,79.0,54.0,1025.3,1025.1,8.0,8.0,9.2,10.6,No,No
2011-12-19,Ballarat,12.0,19.1,14.4,,,W,44.0,WNW,WSW,19.0,20.0,87.0,63.0,1007.5,1008.2,6.0,8.0,15.3,18.4,Yes,No
2013-05-25,Richmond,6.2,20.7,1.6,,,SW,17.0,,N,0.0,6.0,83.0,42.0,1024.5,1022.1,,,12.9,20.4,Yes,No
2013-08-25,Hobart,10.2,16.6,0.0,3.0,6.4,NNW,85.0,NNW,WNW,28.0,24.0,53.0,50.0,1009.4,1010.3,,,12.7,14.9,No,No
2013-08-31,Walpole,12.6,19.7,8.6,,,NW,104.0,NW,WNW,35.0,59.0,81.0,67.0,997.3,997.0,,,14.7,17.0,Yes,No
2012-02-28,PearceRAAF,18.0,28.5,0.0,,11.4,ESE,63.0,ESE,ESE,24.0,30.0,58.0,37.0,1013.0,1010.8,3.0,1.0,20.8,27.4,No,No
2010-05-14,Portland,7.3,15.7,2.0,1.0,9.2,N,17.0,N,NW,9.0,6.0,96.0,65.0,1023.1,1019.1,8.0,6.0,9.7,15.0,Yes,No
2013-04-01,Townsville,22.0,30.7,0.0,7.0,10.8,NE,28.0,NE,ENE,9.0,17.0,65.0,54.0,1014.3,1011.4,4.0,1.0,28.3,29.8,No,No
2013-09-15,Melbourne,10.4,21.8,,1.6,8.3,NNE,44.0,N,N,22.0,26.0,66.0,39.0,1016.5,1012.8,,,14.0,20.9,,Yes
2011-07-18,Tuggeranong,4.8,11.2,0.8,,,WNW,30.0,NNW,WNW,9.0,15.0,93.0,54.0,1019.3,1016.6,,,7.6,11.0,No,Yes
2010-10-09,Hobart,9.0,17.8,0.0,2.8,2.2,NNW,54.0,NNW,SSW,28.0,22.0,56.0,43.0,1018.8,1020.4,7.0,6.0,12.4,16.4,No,No
2013-01-11,MountGinini,6.4,25.3,0.0,,,W,44.0,WNW,WNW,19.0,13.0,80.0,32.0,,,,,13.8,24.9,No,No
2015-05-11,Tuggeranong,9.5,16.1,4.8,,,W,54.0,NNW,W,17.0,30.0,68.0,51.0,1009.7,1009.9,,,11.6,15.1,Yes,No
2017-05-05,Watsonia,3.8,19.7,0.0,1.8,8.2,ENE,31.0,E,NE,7.0,15.0,100.0,50.0,1028.9,1024.3,5.0,6.0,7.0,18.8,No,No
2013-11-26,Albany,11.1,20.6,0.0,4.0,11.3,,,N,SE,6.0,22.0,52.0,61.0,1013.2,1011.9,4.0,6.0,19.2,19.2,No,No
2012-06-13,Melbourne,5.2,16.6,0.0,1.4,2.6,N,54.0,N,N,24.0,24.0,72.0,53.0,1020.4,1017.7,7.0,7.0,9.1,16.5,No,No
2014-05-21,MountGambier,6.1,20.7,0.4,2.0,8.2,N,30.0,N,N,9.0,13.0,96.0,72.0,1022.0,1018.4,1.0,6.0,10.0,20.1,No,No
2012-04-05,Ballarat,9.5,26.8,0.0,,,ESE,20.0,,WNW,0.0,7.0,61.0,35.0,1020.0,1016.9,0.0,,21.3,26.2,No,No
2016-10-29,MelbourneAirport,6.9,24.4,0.0,4.6,9.5,NNE,41.0,NNW,NNE,6.0,30.0,81.0,32.0,1019.0,1013.0,7.0,1.0,11.6,23.3,No,No
2013-05-11,Dartmoor,16.4,25.5,0.0,8.0,4.9,N,52.0,N,N,13.0,22.0,48.0,31.0,1022.9,1017.8,,,18.3,25.0,No,Yes
2014-08-07,WaggaWagga,2.1,14.1,0.0,1.4,5.9,W,28.0,WNW,WSW,11.0,11.0,81.0,57.0,1032.0,1029.2,7.0,7.0,9.0,13.1,No,No
2009-10-23,Penrith,15.5,34.9,0.0,,,W,50.0,ENE,E,7.0,7.0,56.0,32.0,,,,,20.0,30.6,No,No
2016-01-06,NorahHead,18.6,19.9,82.8,,,S,76.0,S,S,50.0,46.0,100.0,100.0,1009.6,1009.3,,,19.3,19.3,Yes,Yes
2017-05-26,Hobart,8.5,14.8,0.0,1.2,8.0,NW,35.0,W,NW,11.0,20.0,57.0,46.0,1017.6,1016.6,2.0,4.0,11.2,13.8,No,No
2017-01-11,AliceSprings,24.1,35.5,2.0,11.8,,N,35.0,ESE,ENE,9.0,15.0,79.0,45.0,1006.3,1003.0,7.0,2.0,26.9,34.1,Yes,No
2012-06-26,CoffsHarbour,4.8,18.5,0.0,1.6,1.5,S,46.0,WSW,S,20.0,20.0,62.0,63.0,1028.1,1024.9,7.0,7.0,14.8,17.6,No,Yes
2013-04-13,Portland,13.5,19.0,0.2,4.6,2.1,WNW,57.0,NNW,WNW,11.0,31.0,80.0,89.0,1012.1,1009.9,8.0,6.0,17.2,19.0,No,Yes
2015-01-10,Adelaide,14.6,20.2,8.8,,,SE,50.0,ESE,NE,15.0,13.0,79.0,67.0,1010.1,1010.1,,,14.7,20.0,Yes,Yes
2012-10-28,Brisbane,18.1,23.4,8.2,8.4,0.2,ESE,37.0,SE,ESE,15.0,15.0,55.0,54.0,1022.1,1020.2,7.0,7.0,21.3,21.3,Yes,No
2016-10-23,Darwin,23.1,33.3,0.4,2.6,11.4,SE,43.0,SE,E,31.0,17.0,64.0,45.0,1013.3,1008.9,6.0,6.0,26.3,32.4,No,No
2011-10-15,SalmonGums,12.7,22.1,0.0,,,SE,37.0,SSW,SSE,20.0,17.0,67.0,35.0,,,,,17.1,21.1,No,No
2016-06-27,Ballarat,0.9,8.2,0.2,,,N,26.0,NNE,W,17.0,19.0,100.0,100.0,1018.0,1018.3,8.0,8.0,3.9,7.9,No,No
2015-11-07,Uluru,25.1,41.4,0.0,,,N,46.0,ENE,NNE,26.0,19.0,17.0,10.0,1011.9,1007.2,,6.0,31.2,39.0,No,No
2012-06-30,Perth,5.4,20.2,0.0,1.0,9.1,ENE,20.0,NNE,NNE,7.0,6.0,90.0,45.0,1027.5,1025.3,1.0,1.0,10.1,20.0,No,No
2014-12-18,Sale,8.3,27.1,0.0,,,W,56.0,N,SSE,9.0,26.0,68.0,54.0,1005.9,1004.4,0.0,6.0,16.7,20.6,No,Yes
2011-02-23,BadgerysCreek,12.5,27.5,0.0,,,E,35.0,SW,SSE,13.0,13.0,72.0,40.0,1023.5,1021.0,,,20.5,25.5,No,No
2011-07-04,Darwin,17.0,31.8,0.0,5.0,9.3,ENE,54.0,SSE,SE,7.0,24.0,71.0,22.0,1016.3,1011.5,5.0,6.0,23.3,31.2,No,No
2014-07-31,Williamtown,4.0,25.0,0.0,6.2,,WNW,59.0,NW,NW,13.0,30.0,48.0,12.0,1017.2,1010.7,0.0,0.0,15.1,24.3,No,
2010-07-20,MountGinini,,,,,,,,,,,,,,,,,,,,,
2010-11-16,Williamtown,18.2,22.1,35.2,9.2,4.9,S,37.0,SSW,SE,20.0,17.0,94.0,70.0,1013.3,1011.7,7.0,2.0,18.3,21.5,Yes,Yes
2009-10-22,PearceRAAF,6.6,25.2,0.0,,11.3,SW,41.0,S,WSW,11.0,24.0,64.0,50.0,1017.3,1015.0,0.0,5.0,17.4,24.0,No,No
2015-10-21,Newcastle,17.6,33.5,0.0,,,,,N,,9.0,,42.0,,,,0.0,,26.2,,No,Yes
2014-04-03,Darwin,25.1,33.1,0.0,5.2,10.9,NE,15.0,NE,NNW,6.0,17.0,68.0,59.0,1011.2,1007.7,2.0,2.0,30.0,32.3,No,No
2017-04-07,AliceSprings,10.9,35.0,0.0,,,ENE,31.0,ESE,W,6.0,9.0,19.0,11.0,1016.5,1012.5,,,23.9,34.1,No,No
2015-10-13,Moree,18.2,33.3,0.0,9.2,8.5,ESE,50.0,NNE,WSW,17.0,11.0,43.0,18.0,1018.8,1015.4,3.0,6.0,23.2,32.6,No,No
2013-09-26,MountGinini,5.4,5.6,0.0,,,WSW,98.0,W,W,35.0,35.0,96.0,93.0,,,,,5.5,1.8,No,No
2017-01-03,Nhil,9.4,30.6,0.0,,,SSE,39.0,SSE,SSE,22.0,20.0,58.0,20.0,1019.7,1016.1,,,16.1,27.7,No,No
2015-10-07,Nhil,4.0,21.8,0.0,,,SE,44.0,SSE,ESE,20.0,17.0,66.0,31.0,1034.6,1033.2,,,10.2,19.2,No,No
2015-11-03,Albury,12.3,26.8,0.2,,,WSW,41.0,SE,NW,13.0,15.0,65.0,35.0,1015.6,1014.1,,,18.2,26.1,No,No
2012-11-10,Launceston,4.2,20.1,3.6,,,NNW,35.0,NNW,NW,7.0,13.0,89.0,44.0,1024.1,1022.5,,,9.8,19.2,Yes,No
2016-06-19,GoldCoast,17.3,22.1,3.2,,,NNE,59.0,NE,NNE,33.0,37.0,92.0,100.0,1014.7,1010.2,,,21.6,20.1,Yes,Yes
2010-10-06,Wollongong,15.2,21.2,2.2,,,NNW,30.0,SSE,N,9.0,7.0,93.0,85.0,1023.0,1019.0,7.0,7.0,18.1,19.7,Yes,No
2013-04-02,Sale,11.4,20.7,0.0,4.8,3.7,W,52.0,W,SW,20.0,20.0,73.0,85.0,1016.3,1016.6,8.0,8.0,16.2,16.0,No,No
2013-11-12,Brisbane,21.2,29.1,1.8,6.4,10.7,NE,33.0,NNE,NNE,9.0,13.0,59.0,53.0,1015.7,1012.8,5.0,2.0,26.0,27.6,Yes,Yes
2015-01-22,Adelaide,15.5,31.5,0.0,5.2,,WSW,37.0,N,WSW,4.0,19.0,61.0,42.0,1011.0,1008.7,,,21.6,30.2,No,No
2010-11-03,Williamtown,9.9,25.7,0.0,3.4,10.7,SE,39.0,WNW,W,24.0,15.0,53.0,30.0,1018.7,1015.6,1.0,3.0,18.3,25.4,No,No
2014-06-20,Cairns,19.0,27.6,0.0,4.8,10.3,SSE,33.0,SSE,SE,19.0,24.0,69.0,61.0,1019.2,1015.8,1.0,5.0,22.5,25.6,No,No
2012-09-24,Portland,5.8,12.7,7.2,2.6,5.6,SW,65.0,WSW,W,28.0,28.0,67.0,64.0,1017.9,1018.8,1.0,5.0,10.1,11.4,Yes,No
2012-04-12,NorahHead,15.3,20.2,,,,WSW,24.0,WSW,SW,7.0,9.0,86.0,73.0,1032.5,1031.0,,,16.5,19.4,,No
2016-11-01,Ballarat,2.5,15.1,1.2,,,W,61.0,N,WNW,19.0,26.0,98.0,73.0,1012.0,1010.3,8.0,8.0,8.2,13.3,Yes,Yes
2011-03-28,Dartmoor,7.9,23.6,0.0,2.6,10.3,E,31.0,,SSE,0.0,6.0,99.0,63.0,1027.0,1023.9,,,10.5,22.1,No,No
2009-09-15,Nuriootpa,1.5,22.3,0.0,4.0,10.7,NW,33.0,NNE,W,9.0,15.0,55.0,28.0,1020.2,1016.6,2.0,3.0,13.8,22.1,No,No
2015-02-10,AliceSprings,18.7,39.2,0.0,18.6,12.3,ESE,56.0,,SE,0.0,24.0,23.0,12.0,1015.0,1011.4,1.0,3.0,31.6,37.7,No,No
2012-07-28,Richmond,0.9,18.3,0.0,,,WSW,41.0,,WSW,0.0,19.0,80.0,38.0,1017.0,1016.3,,,9.1,17.7,No,No
2009-10-10,Townsville,21.3,29.5,0.0,12.0,11.4,NE,44.0,ENE,ENE,24.0,30.0,45.0,42.0,1020.1,1017.0,2.0,4.0,26.7,27.3,No,No
2009-11-09,WaggaWagga,17.5,34.9,0.0,8.0,13.3,S,35.0,ENE,SSW,15.0,17.0,46.0,18.0,1025.4,1020.5,0.0,2.0,24.3,32.9,No,No
2010-09-14,Melbourne,6.4,15.6,0.0,1.8,10.1,S,30.0,ENE,S,13.0,15.0,54.0,43.0,1017.1,1013.8,3.0,3.0,10.8,14.9,No,No
2012-03-03,AliceSprings,15.5,24.8,3.4,0.8,0.8,SE,28.0,S,S,17.0,15.0,91.0,61.0,1008.2,1006.3,8.0,7.0,17.8,23.3,Yes,No
2015-10-20,Sale,9.5,31.8,0.0,,,WSW,37.0,NW,SW,9.0,17.0,100.0,18.0,1017.4,1012.9,7.0,5.0,12.7,29.8,No,No
2012-06-06,Cairns,14.9,24.1,0.0,4.4,9.7,ENE,24.0,SSE,NE,13.0,11.0,70.0,50.0,1014.9,1010.6,1.0,2.0,20.0,22.9,No,No
2014-02-22,NorahHead,20.0,25.6,0.0,,,SSE,37.0,S,SSE,20.0,22.0,64.0,61.0,1019.7,1019.1,,,22.8,24.5,No,No
2015-09-23,AliceSprings,4.3,23.2,0.0,9.0,11.5,ESE,54.0,ESE,ESE,28.0,28.0,24.0,12.0,1026.5,1022.1,0.0,0.0,16.3,21.5,No,No
2009-10-29,Townsville,24.1,30.6,0.0,11.6,8.6,ESE,48.0,E,ENE,26.0,31.0,50.0,56.0,1016.6,1014.4,1.0,6.0,27.8,27.5,No,No
2015-11-24,AliceSprings,18.2,36.0,0.0,16.0,,E,39.0,E,ENE,26.0,11.0,10.0,5.0,1014.5,1009.4,7.0,,27.9,34.4,No,No
2010-05-22,Cobar,6.3,18.9,0.0,3.6,10.0,SSE,24.0,SSE,SSE,7.0,11.0,48.0,28.0,1021.6,1018.7,0.0,1.0,13.5,18.4,No,No
2010-05-02,Woomera,11.8,26.4,0.0,6.0,10.4,SW,31.0,SSE,E,6.0,4.0,50.0,29.0,1025.6,1022.7,3.0,2.0,18.8,25.7,No,No
2010-01-21,BadgerysCreek,15.8,39.7,0.0,,,ESE,37.0,N,ENE,6.0,6.0,67.0,23.0,1012.5,1007.4,,,23.6,36.6,No,No
2011-01-18,SydneyAirport,19.9,25.8,0.0,8.0,7.3,SSW,37.0,S,SE,20.0,28.0,75.0,59.0,1007.8,1007.6,6.0,6.0,22.0,24.3,No,No
